,year,month,day,hour,minutes,lat,lon,depth,mb,ms
21473,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
21474,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
21475,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
21476,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
21477,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
21478,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
21479,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
21480,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
21481,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
21482,2011.0,3.0,31.0,20.0,22.0,32.3847,2011.0,7.5,4.1,n.a
21483,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
21484,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
21485,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
21486,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
21487,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
21488,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
21489,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
21490,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
21491,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
21492,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
21493,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
21494,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
21495,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
21496,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
21497,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
21498,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
21499,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
21500,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
21501,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
21502,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
21503,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
21504,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
21505,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
21506,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
21507,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
21508,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
21509,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
21510,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
21511,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
21512,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
21513,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
21514,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
21515,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
21516,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
21517,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
21518,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
21519,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
21520,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
21521,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
21522,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
21523,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
21524,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
21525,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
21526,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
21527,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
21528,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
21529,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
21530,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
21531,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
21532,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
21533,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
21534,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
21535,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
21536,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
21537,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
21538,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
21539,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
21540,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
21541,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
21542,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
21543,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
21544,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
21545,2011.0,4.0,5.0,11.0,56.0,35.9796,2011.0,6.4,4.0,n.a
21546,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
21547,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
21548,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
21549,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
21550,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
21551,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
21552,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
21553,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
21554,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
21555,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
21556,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
21557,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
21558,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
21559,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
21560,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
21561,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
21562,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
21563,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
21564,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
21565,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
21566,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
21567,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
21568,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
21569,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
21570,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
21571,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
21572,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
21573,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
21574,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
21575,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
21576,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
21577,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
21578,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
21579,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
21580,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
21581,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
21582,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
21583,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
21584,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
21585,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
21586,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
21587,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
21588,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
21589,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
21590,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
21591,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
21592,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
21593,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
21594,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
21595,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
21596,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
21597,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
21598,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
21599,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
21600,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
21601,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
21602,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
21603,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
21604,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
21605,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
21606,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
21607,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
21608,2011.0,4.0,13.0,22.0,10.0,38.3271,2011.0,0.3,4.3,n.a
21609,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
21610,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
21611,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
21612,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
21613,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
21614,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
21615,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
21616,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
21617,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
21618,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
21619,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
21620,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
21621,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
21622,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
21623,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
21624,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
21625,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
21626,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
21627,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
21628,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
21629,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
21630,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
21631,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
21632,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
21633,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
21634,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
21635,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
21636,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
21637,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
21638,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
21639,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
21640,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
21641,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
21642,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
21643,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
21644,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
21645,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
21646,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
21647,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
21648,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
21649,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
21650,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
21651,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
21652,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
21653,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
21654,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
21655,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
21656,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
21657,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
21658,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
21659,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
21660,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
21661,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
21662,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
21663,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
21664,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
21665,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
21666,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
21667,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
21668,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
21669,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
21670,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
21671,2011.0,4.0,15.0,13.0,33.0,38.3873,2011.0,3.2,3.5,n.a
21672,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
21673,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
21674,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
21675,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
21676,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
21677,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
21678,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
21679,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
21680,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
21681,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
21682,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
21683,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
21684,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
21685,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
21686,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
21687,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
21688,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
21689,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
21690,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
21691,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
21692,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
21693,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
21694,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
21695,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
21696,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
21697,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
21698,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
21699,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
21700,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
21701,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
21702,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
21703,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
21704,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
21705,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
21706,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
21707,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
21708,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
21709,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
21710,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
21711,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
21712,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
21713,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
21714,2019.0,7.0,23.0,1.0,36.0,35.741,2019.0,9.4,n.a,2.8
21715,2019.0,7.0,23.0,7.0,45.0,35.607,2019.0,8.2,n.a,3.2
21716,2020.0,1.0,12.0,5.0,21.0,32.3893,2020.0,14.6,n.a,3.4
21717,2020.0,3.0,3.0,15.0,1.0,36.4961,2020.0,9.2,n.a,3.5
21718,2020.0,3.0,8.0,0.0,33.0,36.1129,2020.0,1.3,n.a,3.4
21719,2020.0,5.0,15.0,22.0,46.0,38.1627,2020.0,6.1,n.a,3.2
21720,2020.0,5.0,16.0,10.0,28.0,38.2019,2020.0,3.5,n.a,3.1
21721,2020.0,6.0,19.0,20.0,42.0,38.1778,2020.0,7.6,n.a,3.9
21722,2020.0,8.0,10.0,19.0,29.0,33.2681,2020.0,13.9,n.a,3.2
21723,2020.0,8.0,12.0,11.0,45.0,38.7697,2020.0,6.6,n.a,3.2
21724,2021.0,4.0,2.0,19.0,8.0,38.1807,2021.0,10.0,n.a,3.0
21725,2021.0,4.0,19.0,18.0,50.0,38.7495,2021.0,6.9,n.a,3.2
21726,2021.0,4.0,23.0,11.0,18.0,39.5293,2021.0,7.6,n.a,3.3
21727,2021.0,6.0,7.0,21.0,8.0,33.1675,2021.0,18.5,n.a,3.2
21728,2021.0,6.0,12.0,4.0,39.0,33.2067,2021.0,12.2,n.a,3.6
21729,2021.0,11.0,4.0,0.0,24.0,39.8917,2021.0,9.7,n.a,3.4
21730,2022.0,6.0,28.0,11.0,57.0,38.817,2022.0,4.4,n.a,3.4
21731,2023.0,4.0,29.0,12.0,7.0,32.7247,2023.0,18.4,n.a,3.4
21732,2023.0,8.0,2.0,5.0,38.0,33.168,2023.0,12.8,n.a,3.3
21733,2023.0,10.0,28.0,5.0,40.0,38.5583,2023.0,7.2,n.a,4.0
21734,2011.0,4.0,17.0,0.0,45.0,38.411,2011.0,0.9,4.4,n.a
21735,1992.0,6.0,30.0,21.0,49.0,33.9679,1992.0,16.0,n.a,4.0
21736,2006.0,5.0,27.0,10.0,21.0,32.3929,2006.0,26.4,n.a,3.4
21737,2006.0,5.0,28.0,7.0,40.0,32.3636,2006.0,2.1,n.a,3.5
21738,2007.0,4.0,24.0,21.0,8.0,38.7514,2007.0,10.2,n.a,4.0
21739,2008.0,4.0,22.0,20.0,40.0,41.2055,2008.0,10.4,n.a,4.2
21740,2008.0,4.0,23.0,1.0,55.0,34.8563,2008.0,6.3,n.a,4.4
21741,2008.0,12.0,28.0,5.0,17.0,32.5624,2008.0,29.3,n.a,3.9
21742,2009.0,4.0,12.0,9.0,41.0,32.1302,2009.0,16.3,n.a,3.2
21743,2010.0,3.0,31.0,9.0,20.0,32.3448,2010.0,14.7,n.a,3.6
21744,2010.0,4.0,9.0,5.0,32.0,32.1958,2010.0,14.7,n.a,3.3
21745,2010.0,6.0,2.0,16.0,7.0,32.1333,2010.0,16.1,n.a,3.2
21746,2010.0,6.0,15.0,8.0,14.0,32.6373,2010.0,10.2,n.a,3.2
21747,2010.0,7.0,6.0,16.0,38.0,32.2394,2010.0,12.8,n.a,3.2
21748,2010.0,8.0,29.0,15.0,53.0,32.2124,2010.0,12.7,n.a,3.4
21749,2010.0,12.0,15.0,19.0,16.0,33.0364,2010.0,12.8,n.a,3.4
21750,2011.0,5.0,12.0,16.0,23.0,38.3937,2011.0,2.3,n.a,3.1
21751,2011.0,7.0,15.0,10.0,37.0,32.1035,2011.0,10.1,n.a,3.3
21752,2011.0,10.0,21.0,3.0,16.0,37.8158,2011.0,25.8,n.a,3.0
21753,2011.0,12.0,30.0,15.0,34.0,32.182,2011.0,19.6,n.a,3.5
21754,2012.0,5.0,13.0,12.0,38.0,38.8095,2012.0,4.2,n.a,3.1
21755,2012.0,5.0,22.0,15.0,6.0,32.6886,2012.0,14.8,n.a,3.2
21756,2012.0,7.0,1.0,7.0,54.0,32.193,2012.0,2.5,n.a,3.0
21757,2012.0,8.0,26.0,22.0,58.0,32.9371,2012.0,11.7,n.a,3.2
21758,2012.0,8.0,28.0,2.0,1.0,33.0071,2012.0,14.6,n.a,3.5
21759,2012.0,10.0,19.0,2.0,51.0,32.1106,2012.0,8.5,n.a,3.3
21760,2013.0,9.0,14.0,10.0,25.0,32.3812,2013.0,12.4,n.a,3.2
21761,2014.0,6.0,2.0,2.0,36.0,34.0874,2014.0,9.7,n.a,3.3
21762,2014.0,12.0,4.0,5.0,24.0,41.8481,2014.0,5.5,n.a,3.3
21763,2016.0,2.0,16.0,9.0,24.0,34.2976,2016.0,6.9,n.a,3.0
21764,2016.0,7.0,18.0,5.0,53.0,36.6753,2016.0,10.5,n.a,3.2
21765,2016.0,7.0,31.0,16.0,21.0,32.9607,2016.0,16.2,n.a,3.3
21766,2016.0,9.0,26.0,14.0,31.0,33.2822,2016.0,24.2,n.a,3.5
21767,2017.0,1.0,27.0,19.0,8.0,38.7995,2017.0,6.7,n.a,3.4
21768,2017.0,4.0,17.0,20.0,31.0,38.7717,2017.0,1.0,n.a,3.3
21769,2017.0,8.0,12.0,3.0,0.0,38.0626,2017.0,8.4,n.a,3.1
21770,2017.0,12.0,14.0,4.0,57.0,39.5835,2017.0,12.5,n.a,3.5
21771,2018.0,11.0,2.0,12.0,58.0,36.6869,2018.0,17.9,n.a,3.5
21772,2019.0,7.0,6.0,16.0,36.0,35.5602,2019.0,15.1,n.a,3.1
21773,2019.0,7.0,7.0,11.0,22.0,35.7931,2019.0,12.7,n.a,3.4
21774,2019.0,7.0,11.0,15.0,32.0,36.1626,2019.0,6.8,n.a,4.0
21775,2019.0,7.0,11.0,23.0,45.0,35.9414,2019.0,4.9,n.a,3.4
21776,2019.0,7.0,12.0,3.0,27.0,35.9324,2019.0,2.5,n.a,3.2
